Temperature,Preheat,Heating,Cooling,Reached
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,33,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,32,No,No,No,No
,33,No,No,No,No
,33,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,31,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,31,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,31,No,No,No,No
,32,No,No,No,No
,32,No,No,No,No
,31,No,No,No,No
,31,No,No,No,No
,31,No,No,No,No
